artist,track,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,unique
Drake,Lose You,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.519,0.576,4,-9.162,1,0.414,0.736,0,0.371,0.373,87.983,audio_features,2Na0z2gfN67Rzf0vp74Wi3,spotify:track:2Na0z2gfN67Rzf0vp74Wi3,https://api.spotify.com/v1/tracks/2Na0z2gfN67Rzf0vp74Wi3,https://api.spotify.com/v1/audio-analysis/2Na0z2gfN67Rzf0vp74Wi3,305374,4,Drake|Lose You
Drake,Since Way Back,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.429,0.275,0,-11.156,1,0.161,0.352,6.58e-06,0.185,0.258,76.683,audio_features,5JUu0unA8VwhTZ9LkMWUVI,spotify:track:5JUu0unA8VwhTZ9LkMWUVI,https://api.spotify.com/v1/tracks/5JUu0unA8VwhTZ9LkMWUVI,https://api.spotify.com/v1/audio-analysis/5JUu0unA8VwhTZ9LkMWUVI,368036,4,Drake Featuring PARTYNEXTDOOR|Since Way Back
Drake,Skepta Interlude,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.801,0.813,7,-6.404,1,0.23,0.0117,3.79e-06,0.157,0.403,129.962,audio_features,2dfqS3MRtbLZSZA1IL8xY5,spotify:track:2dfqS3MRtbLZSZA1IL8xY5,https://api.spotify.com/v1/tracks/2dfqS3MRtbLZSZA1IL8xY5,https://api.spotify.com/v1/audio-analysis/2dfqS3MRtbLZSZA1IL8xY5,143214,4,Drake|Skepta Interlude
Eric Church,"Kill A Word - Live At Mohegan Sun Arena, Uncasville, CT / April 28, 2017","['contemporary country', 'country', 'country road', 'modern country rock']",0.434,0.87,2,-7.458,1,0.0743,0.136,0.00139,0.692,0.416,84.101,audio_features,5JCLRygdE8G35MzomKtIvd,spotify:track:5JCLRygdE8G35MzomKtIvd,https://api.spotify.com/v1/tracks/5JCLRygdE8G35MzomKtIvd,https://api.spotify.com/v1/audio-analysis/5JCLRygdE8G35MzomKtIvd,212636,4,Eric Church Featuring Rhiannon Giddens|Kill A Word
Rick Ross,Trap Trap Trap,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.729,0.838,8,-4.476,0,0.313,0.00612,0,0.0721,0.349,136.869,audio_features,1KZ0Xo6Mmeprp1Sw5xCHYz,spotify:track:1KZ0Xo6Mmeprp1Sw5xCHYz,https://api.spotify.com/v1/tracks/1KZ0Xo6Mmeprp1Sw5xCHYz,https://api.spotify.com/v1/audio-analysis/1KZ0Xo6Mmeprp1Sw5xCHYz,275720,4,Rick Ross Featuring Young Thug & Wale|Trap Trap Trap
Rae Sremmurd,Black Beatles,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,audio_features,6fujklziTHa8uoM5OQSfIo,spotify:track:6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,291893,4,Rae Sremmurd Featuring Gucci Mane|Black Beatles
Amine,Caroline,"['hip hop', 'pop', 'pop rap', 'portland hip hop', 'rap']",0.941,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.041,audio_features,5hTpBe8h35rJ67eAWHQsJx,spotify:track:5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/audio-analysis/5hTpBe8h35rJ67eAWHQsJx,209640,4,Amine|Caroline
Little Big Town,Better Man,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.514,0.836,5,-3.663,1,0.0381,0.112,0,0.0878,0.501,143.888,audio_features,23TxRN09aR1RB0G0tFoT0b,spotify:track:23TxRN09aR1RB0G0tFoT0b,https://api.spotify.com/v1/tracks/23TxRN09aR1RB0G0tFoT0b,https://api.spotify.com/v1/audio-analysis/23TxRN09aR1RB0G0tFoT0b,263120,4,Little Big Town|Better Man
Lorde,Liability,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",0.587,0.229,10,-11.254,0,0.128,0.92,0,0.1,0.379,75.67,audio_features,4iSN72L6xCM7vQZR2I9Suz,spotify:track:4iSN72L6xCM7vQZR2I9Suz,https://api.spotify.com/v1/tracks/4iSN72L6xCM7vQZR2I9Suz,https://api.spotify.com/v1/audio-analysis/4iSN72L6xCM7vQZR2I9Suz,171728,4,Lorde|Liability
Bebe Rexha,I Got You,"['dance pop', 'pop', 'post-teen pop']",0.606,0.887,9,-4.782,0,0.052,0.0498,3.47e-06,0.0958,0.349,97.972,audio_features,2jB9QaPJyVdz2Q0Va8rrnU,spotify:track:2jB9QaPJyVdz2Q0Va8rrnU,https://api.spotify.com/v1/tracks/2jB9QaPJyVdz2Q0Va8rrnU,https://api.spotify.com/v1/audio-analysis/2jB9QaPJyVdz2Q0Va8rrnU,191787,4,Bebe Rexha|I Got You
Ed Sheeran,Dive,"['pop', 'uk pop']",0.761,0.386,4,-6.158,1,0.0399,0.355,0,0.0953,0.526,134.943,audio_features,51ChrwmUPDJvedPQnIU8Ls,spotify:track:51ChrwmUPDJvedPQnIU8Ls,https://api.spotify.com/v1/tracks/51ChrwmUPDJvedPQnIU8Ls,https://api.spotify.com/v1/audio-analysis/51ChrwmUPDJvedPQnIU8Ls,238440,3,Ed Sheeran|Dive
Chris Young,Sober Saturday Night (feat. Vince Gill),"['contemporary country', 'country', 'country road', 'modern country rock']",0.477,0.672,1,-5.234,1,0.0306,0.049,0,0.355,0.263,139.864,audio_features,081t95JRuDUrQYSS3h8iKk,spotify:track:081t95JRuDUrQYSS3h8iKk,https://api.spotify.com/v1/tracks/081t95JRuDUrQYSS3h8iKk,https://api.spotify.com/v1/audio-analysis/081t95JRuDUrQYSS3h8iKk,194560,4,Chris Young Featuring Vince Gill|Sober Saturday Night
Brad Paisley,Today,"['contemporary country', 'country', 'country road', 'modern country rock']",0.347,0.632,2,-6.998,1,0.0381,0.539,0.00226,0.121,0.285,74.257,audio_features,1IO13V09b01gLSbmZJZ9dM,spotify:track:1IO13V09b01gLSbmZJZ9dM,https://api.spotify.com/v1/tracks/1IO13V09b01gLSbmZJZ9dM,https://api.spotify.com/v1/audio-analysis/1IO13V09b01gLSbmZJZ9dM,229338,3,Brad Paisley|Today
PnB Rock,Selfish,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.638,0.6,1,-5.84,0,0.0438,0.114,0,0.187,0.0399,101.981,audio_features,2xbI8Vmyv3TkpTdywpPyNw,spotify:track:2xbI8Vmyv3TkpTdywpPyNw,https://api.spotify.com/v1/tracks/2xbI8Vmyv3TkpTdywpPyNw,https://api.spotify.com/v1/audio-analysis/2xbI8Vmyv3TkpTdywpPyNw,245604,4,PnB Rock|Selfish
Ed Sheeran,Happier,"['pop', 'uk pop']",0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,audio_features,2RttW7RAu5nOAfq6YFvApB,spotify:track:2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,207520,4,Ed Sheeran|Happier
Future,Comin Out Strong,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.628,0.481,1,-7.775,1,0.475,0.29,0,0.118,0.33,108.761,audio_features,1B87ZDrD3Pno9hS4stamWO,spotify:track:1B87ZDrD3Pno9hS4stamWO,https://api.spotify.com/v1/tracks/1B87ZDrD3Pno9hS4stamWO,https://api.spotify.com/v1/audio-analysis/1B87ZDrD3Pno9hS4stamWO,254370,5,Future Featuring The Weeknd|Comin Out Strong
Shakira,Chantaje (feat. Maluma),"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,audio_features,6mICuAdrwEjh6Y6lroV2Kg,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,https://api.spotify.com/v1/tracks/6mICuAdrwEjh6Y6lroV2Kg,https://api.spotify.com/v1/audio-analysis/6mICuAdrwEjh6Y6lroV2Kg,195840,4,Shakira Featuring Maluma|Chantaje
Jon Bellion,All Time Low,"['pop', 'pop rap']",0.584,0.569,0,-4.259,1,0.166,0.0508,0,0.0924,0.501,89.779,audio_features,0SuLAslEMFZAXf0SwY7syi,spotify:track:0SuLAslEMFZAXf0SwY7syi,https://api.spotify.com/v1/tracks/0SuLAslEMFZAXf0SwY7syi,https://api.spotify.com/v1/audio-analysis/0SuLAslEMFZAXf0SwY7syi,217603,4,Jon Bellion|All Time Low
Ariana Grande,Side To Side,"['dance pop', 'pop', 'post-teen pop']",0.65,0.736,6,-5.84,0,0.229,0.0513,0,0.235,0.612,159.174,audio_features,1pKeFVVUOPjFsOABub0OaV,spotify:track:1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,226160,4,Ariana Grande Featuring Nicki Minaj|Side To Side
Ed Sheeran,New Man,"['pop', 'uk pop']",0.78,0.745,7,-3.97,1,0.145,0.0559,0,0.0595,0.862,94.026,audio_features,5HDPtsnyb3maFmPL8LLUTG,spotify:track:5HDPtsnyb3maFmPL8LLUTG,https://api.spotify.com/v1/tracks/5HDPtsnyb3maFmPL8LLUTG,https://api.spotify.com/v1/audio-analysis/5HDPtsnyb3maFmPL8LLUTG,189280,4,Ed Sheeran|New Man
Ed Sheeran,Supermarket Flowers,"['pop', 'uk pop']",0.589,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.257,89.749,audio_features,4VuS959DSpr82t3qBqCrWG,spotify:track:4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/tracks/4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/audio-analysis/4VuS959DSpr82t3qBqCrWG,221107,4,Ed Sheeran|Supermarket Flowers
Ed Sheeran,What Do I Know?,"['pop', 'uk pop']",0.838,0.492,1,-5.69,0,0.038,0.251,0,0.262,0.895,115.092,audio_features,2pJZ1v8HezrAoZ0Fhzby92,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/tracks/2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/audio-analysis/2pJZ1v8HezrAoZ0Fhzby92,237333,4,Ed Sheeran|What Do I Know?
Ed Sheeran,How Would You Feel (Paean),"['pop', 'uk pop']",0.617,0.439,9,-5.63,1,0.0269,0.424,0,0.127,0.242,139.979,audio_features,6PJ8FF6UR8FZXfEvpHkIVN,spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,https://api.spotify.com/v1/tracks/6PJ8FF6UR8FZXfEvpHkIVN,https://api.spotify.com/v1/audio-analysis/6PJ8FF6UR8FZXfEvpHkIVN,280533,4,Ed Sheeran|How Would You Feel (Paean)
Ed Sheeran,Eraser,"['pop', 'uk pop']",0.64,0.812,8,-5.647,0,0.0834,0.086,0,0.0509,0.914,86.013,audio_features,7oolFzHipTMg2nL7shhdz2,spotify:track:7oolFzHipTMg2nL7shhdz2,https://api.spotify.com/v1/tracks/7oolFzHipTMg2nL7shhdz2,https://api.spotify.com/v1/audio-analysis/7oolFzHipTMg2nL7shhdz2,227427,4,Ed Sheeran|Eraser
Future,Used to This,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.618,0.727,3,-7.224,0,0.208,0.0312,0,0.196,0.401,164.992,audio_features,78sr3ogs4UzITcCNbXM9cM,spotify:track:78sr3ogs4UzITcCNbXM9cM,https://api.spotify.com/v1/tracks/78sr3ogs4UzITcCNbXM9cM,https://api.spotify.com/v1/audio-analysis/78sr3ogs4UzITcCNbXM9cM,180520,4,Future Featuring Drake|Used To This
Ed Sheeran,Hearts Don't Break Around Here,"['pop', 'uk pop']",0.604,0.366,7,-7.881,1,0.0267,0.719,0,0.162,0.181,105.177,audio_features,2dfHh7ECGxfNqZTQno09Vk,spotify:track:2dfHh7ECGxfNqZTQno09Vk,https://api.spotify.com/v1/tracks/2dfHh7ECGxfNqZTQno09Vk,https://api.spotify.com/v1/audio-analysis/2dfHh7ECGxfNqZTQno09Vk,248413,3,Ed Sheeran|Hearts Don't Break Around Here
Ed Sheeran,Barcelona,"['pop', 'uk pop']",0.747,0.76,1,-4.294,1,0.187,0.448,0,0.153,0.682,99.975,audio_features,3Lfiu5sZ4M4B6JaKMBc0FU,spotify:track:3Lfiu5sZ4M4B6JaKMBc0FU,https://api.spotify.com/v1/tracks/3Lfiu5sZ4M4B6JaKMBc0FU,https://api.spotify.com/v1/audio-analysis/3Lfiu5sZ4M4B6JaKMBc0FU,191147,4,Ed Sheeran|Barcelona
Thomas Rhett,Star Of The Show,"['contemporary country', 'country', 'country road', 'modern country rock']",0.691,0.624,7,-5.874,1,0.027,0.14,0,0.168,0.662,101.988,audio_features,63OQWdXMq0Pe6pRpWY5gO0,spotify:track:63OQWdXMq0Pe6pRpWY5gO0,https://api.spotify.com/v1/tracks/63OQWdXMq0Pe6pRpWY5gO0,https://api.spotify.com/v1/audio-analysis/63OQWdXMq0Pe6pRpWY5gO0,181200,4,Thomas Rhett|Star Of The Show
Blake Shelton,A Guy With a Girl,"['contemporary country', 'country', 'country road']",0.552,0.893,0,-4.593,1,0.0383,0.0158,0,0.105,0.777,163.948,audio_features,5sjIhQzNljMVrDklI91ezp,spotify:track:5sjIhQzNljMVrDklI91ezp,https://api.spotify.com/v1/tracks/5sjIhQzNljMVrDklI91ezp,https://api.spotify.com/v1/audio-analysis/5sjIhQzNljMVrDklI91ezp,189467,4,Blake Shelton|A Guy With A Girl
Shawn Mendes,Use Somebody/Treat You Better - MTV Unplugged,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",0.325,0.541,0,-8.059,1,0.0396,0.434,7.8e-05,0.368,0.107,106.572,audio_features,09KZB1UOYnQDGVZR2zFYYd,spotify:track:09KZB1UOYnQDGVZR2zFYYd,https://api.spotify.com/v1/tracks/09KZB1UOYnQDGVZR2zFYYd,https://api.spotify.com/v1/audio-analysis/09KZB1UOYnQDGVZR2zFYYd,316440,3,Shawn Mendes|Treat You Better
Lana Del Rey,Love,"['dance pop', 'electropop', 'pop']",0.527,0.366,10,-10.943,1,0.0277,0.487,0.0023,0.11,0.234,98.994,audio_features,2Kerz9H9IejzeIpjhDJoYG,spotify:track:2Kerz9H9IejzeIpjhDJoYG,https://api.spotify.com/v1/tracks/2Kerz9H9IejzeIpjhDJoYG,https://api.spotify.com/v1/audio-analysis/2Kerz9H9IejzeIpjhDJoYG,272743,4,Lana Del Rey|Love
21 Savage,No Heart,"['atl hip hop', 'rap', 'trap music']",0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,audio_features,4gmmRb6bZJffOOiww1JGTO,spotify:track:4gmmRb6bZJffOOiww1JGTO,https://api.spotify.com/v1/tracks/4gmmRb6bZJffOOiww1JGTO,https://api.spotify.com/v1/audio-analysis/4gmmRb6bZJffOOiww1JGTO,235040,4,21 Savage & Metro Boomin|No Heart
Gucci Mane,Make Love,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.972,0.563,11,-6.983,1,0.156,0.00528,0.00257,0.111,0.217,129.984,audio_features,2jIT1TfSIjVik7Qu1B6P5h,spotify:track:2jIT1TfSIjVik7Qu1B6P5h,https://api.spotify.com/v1/tracks/2jIT1TfSIjVik7Qu1B6P5h,https://api.spotify.com/v1/audio-analysis/2jIT1TfSIjVik7Qu1B6P5h,300160,4,Gucci Mane & Nicki Minaj|Make Love
John Legend,Love Me Now,"['neo soul', 'pop', 'r&b', 'urban contemporary']",0.488,0.762,8,-3.842,1,0.0865,0.591,0,0.0763,0.709,123.889,audio_features,6nxQdXa1uAL0rY72wPZu89,spotify:track:6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/tracks/6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89,210293,4,John Legend|Love Me Now
PARTYNEXTDOOR,Not Nice,"['hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']",0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,audio_features,4STaHtfguDMkWbPEo6Fwcx,spotify:track:4STaHtfguDMkWbPEo6Fwcx,https://api.spotify.com/v1/tracks/4STaHtfguDMkWbPEo6Fwcx,https://api.spotify.com/v1/audio-analysis/4STaHtfguDMkWbPEo6Fwcx,202661,4,PARTYNEXTDOOR|Not Nice
Niall Horan,This Town feat. The RTÉ Concert Orchestra - Live,"['dance pop', 'neo mellow', 'pop', 'post-teen pop']",0.533,0.368,9,-8.422,1,0.0282,0.595,0,0.102,0.25,111.699,audio_features,01sroow2RIpbhxocUB94US,spotify:track:01sroow2RIpbhxocUB94US,https://api.spotify.com/v1/tracks/01sroow2RIpbhxocUB94US,https://api.spotify.com/v1/audio-analysis/01sroow2RIpbhxocUB94US,232153,4,Niall Horan|This Town
Future,Rent Money,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.694,0.493,1,-8.581,1,0.373,0.0331,2.04e-06,0.431,0.313,166.457,audio_features,5W9QCBJ6Em0XWX333YrNhc,spotify:track:5W9QCBJ6Em0XWX333YrNhc,https://api.spotify.com/v1/tracks/5W9QCBJ6Em0XWX333YrNhc,https://api.spotify.com/v1/audio-analysis/5W9QCBJ6Em0XWX333YrNhc,265366,4,Future|Rent Money
Hey Violet,Guys My Age,"['dance pop', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop']",0.69,0.663,8,-5.248,0,0.0352,0.106,0,0.0659,0.285,122.041,audio_features,0Xm8tw6qikotb8FAOZ2ks7,spotify:track:0Xm8tw6qikotb8FAOZ2ks7,https://api.spotify.com/v1/tracks/0Xm8tw6qikotb8FAOZ2ks7,https://api.spotify.com/v1/audio-analysis/0Xm8tw6qikotb8FAOZ2ks7,213695,4,Hey Violet|Guys My Age
Dustin Lynch,Seein' Red,"['contemporary country', 'country', 'country road', 'modern country rock']",0.651,0.808,1,-4.731,0,0.0435,0.054,0,0.0482,0.858,100.993,audio_features,7pxhKtuTwofDIdgHx2DcVK,spotify:track:7pxhKtuTwofDIdgHx2DcVK,https://api.spotify.com/v1/tracks/7pxhKtuTwofDIdgHx2DcVK,https://api.spotify.com/v1/audio-analysis/7pxhKtuTwofDIdgHx2DcVK,194893,4,Dustin Lynch|Seein' Red
Future,Super Trapper,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.816,0.414,1,-7.953,1,0.119,0.423,0,0.125,0.197,150.008,audio_features,4XaW4jIud5YxwV4QRJOb40,spotify:track:4XaW4jIud5YxwV4QRJOb40,https://api.spotify.com/v1/tracks/4XaW4jIud5YxwV4QRJOb40,https://api.spotify.com/v1/audio-analysis/4XaW4jIud5YxwV4QRJOb40,230129,4,Future|Super Trapper
Calum Scott,Dancing On My Own,['pop'],0.683,0.171,1,-8.729,1,0.0313,0.81,4.96e-05,0.0992,0.217,112.839,audio_features,099RNSMOOYG1yWsU61JrHE,spotify:track:099RNSMOOYG1yWsU61JrHE,https://api.spotify.com/v1/tracks/099RNSMOOYG1yWsU61JrHE,https://api.spotify.com/v1/audio-analysis/099RNSMOOYG1yWsU61JrHE,260280,4,Calum Scott|Dancing On My Own
Big Sean,No Favors,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.58,0.768,11,-5.482,1,0.386,0.608,1.05e-06,0.342,0.351,124.719,audio_features,1MksGqIztTT6M9R1ErKVs8,spotify:track:1MksGqIztTT6M9R1ErKVs8,https://api.spotify.com/v1/tracks/1MksGqIztTT6M9R1ErKVs8,https://api.spotify.com/v1/audio-analysis/1MksGqIztTT6M9R1ErKVs8,325840,5,Big Sean Featuring Eminem|No Favors
Future,Zoom,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.852,0.438,9,-7.673,1,0.426,0.0145,0,0.263,0.627,150.945,audio_features,2IG6Te7JyvrtqhFeOF7le4,spotify:track:2IG6Te7JyvrtqhFeOF7le4,https://api.spotify.com/v1/tracks/2IG6Te7JyvrtqhFeOF7le4,https://api.spotify.com/v1/audio-analysis/2IG6Te7JyvrtqhFeOF7le4,278429,4,Future|Zoom
Kaleo,Way Down We Go,"['icelandic indie', 'modern alternative rock', 'modern rock']",0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,audio_features,0y1QJc3SJVPKJ1OvFmFqe6,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/tracks/0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/audio-analysis/0y1QJc3SJVPKJ1OvFmFqe6,213707,4,Kaleo|Way Down We Go
Kodak Black,Everything 1k,"['miami hip hop', 'rap', 'trap music']",0.517,0.61,1,-6.373,1,0.372,0.153,0,0.416,0.163,135.498,audio_features,78AucGxdmVa4Bx6HwDPOS4,spotify:track:78AucGxdmVa4Bx6HwDPOS4,https://api.spotify.com/v1/tracks/78AucGxdmVa4Bx6HwDPOS4,https://api.spotify.com/v1/audio-analysis/78AucGxdmVa4Bx6HwDPOS4,186593,4,Kodak Black|Everything 1K
Brett Eldredge,Wanna Be That Song,"['contemporary country', 'country', 'country road', 'modern country rock']",0.518,0.686,9,-4.911,1,0.0313,0.114,0,0.114,0.334,144.065,audio_features,1XazlqB4YAtvouCmJPWXlM,spotify:track:1XazlqB4YAtvouCmJPWXlM,https://api.spotify.com/v1/tracks/1XazlqB4YAtvouCmJPWXlM,https://api.spotify.com/v1/audio-analysis/1XazlqB4YAtvouCmJPWXlM,236227,4,Brett Eldredge|Wanna Be That Song
Rihanna,Sex With Me,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.614,0.541,1,-5.659,0,0.0407,0.292,0,0.106,0.394,112.013,audio_features,7BiELrM90hRxpozaIXbsLw,spotify:track:7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/tracks/7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/audio-analysis/7BiELrM90hRxpozaIXbsLw,206400,4,Rihanna|Sex With Me
G-Eazy,Some Kind Of Drug,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']",0.586,0.525,0,-8.968,1,0.498,0.0705,0,0.0729,0.491,126.51,audio_features,1Bqxj0aH5KewYHKUg1IdrF,spotify:track:1Bqxj0aH5KewYHKUg1IdrF,https://api.spotify.com/v1/tracks/1Bqxj0aH5KewYHKUg1IdrF,https://api.spotify.com/v1/audio-analysis/1Bqxj0aH5KewYHKUg1IdrF,222467,4,G-Eazy Featuring Marc E. Bassy|Some Kind Of Drug
Sia,Cheap Thrills,"['australian dance', 'australian pop', 'dance pop', 'pop']",0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,3S4px9f4lceWdKf0gWciFu,spotify:track:3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,211667,4,Sia Featuring Sean Paul|Cheap Thrills
Sia,The Greatest,"['australian dance', 'australian pop', 'dance pop', 'pop']",0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,audio_features,7xHWNBFm6ObGEQPaUxHuKO,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/tracks/7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/audio-analysis/7xHWNBFm6ObGEQPaUxHuKO,210227,4,Sia Featuring Kendrick Lamar|The Greatest
Lady Gaga,Bad Romance,"['dance pop', 'pop']",0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,4KpIWPcahCjU0bkaaS4os9,spotify:track:4KpIWPcahCjU0bkaaS4os9,https://api.spotify.com/v1/tracks/4KpIWPcahCjU0bkaaS4os9,https://api.spotify.com/v1/audio-analysis/4KpIWPcahCjU0bkaaS4os9,294573,4,Lady Gaga|Bad Romance
Fitz And The Tantrums,HandClap,"['indie pop', 'indie poptimism', 'indietronica', 'la indie', 'modern rock']",0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,audio_features,4qRaZYiaOsSvWC7VgcxrI0,spotify:track:4qRaZYiaOsSvWC7VgcxrI0,https://api.spotify.com/v1/tracks/4qRaZYiaOsSvWC7VgcxrI0,https://api.spotify.com/v1/audio-analysis/4qRaZYiaOsSvWC7VgcxrI0,193253,4,Fitz And The Tantrums|HandClap
Big Sean,Sacrifices,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.77,0.565,10,-7.641,0,0.272,0.284,0,0.257,0.394,141.999,audio_features,1r0faljjM2b876iNoaDUh5,spotify:track:1r0faljjM2b876iNoaDUh5,https://api.spotify.com/v1/tracks/1r0faljjM2b876iNoaDUh5,https://api.spotify.com/v1/audio-analysis/1r0faljjM2b876iNoaDUh5,287320,4,Big Sean Featuring Migos|Sacrifices
Big Sean,Halfway Off The Balcony,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.529,0.809,8,-6.554,1,0.269,0.36,0,0.242,0.136,125.285,audio_features,4atJ40xfasjdM9ZF3p07BV,spotify:track:4atJ40xfasjdM9ZF3p07BV,https://api.spotify.com/v1/tracks/4atJ40xfasjdM9ZF3p07BV,https://api.spotify.com/v1/audio-analysis/4atJ40xfasjdM9ZF3p07BV,230960,4,Big Sean|Halfway Off The Balcony
Big Sean,Jump Out The Window,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.745,0.714,1,-6.729,1,0.0768,0.147,0,0.132,0.554,136.972,audio_features,1jQsKN68yE94tMYml0wHMd,spotify:track:1jQsKN68yE94tMYml0wHMd,https://api.spotify.com/v1/tracks/1jQsKN68yE94tMYml0wHMd,https://api.spotify.com/v1/audio-analysis/1jQsKN68yE94tMYml0wHMd,213693,4,Big Sean|Jump Out The Window
Big Sean,Owe Me,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.611,0.611,8,-8.751,1,0.143,0.388,0,0.113,0.38,142.187,audio_features,1u0MOgWF1bbylVxpJG2ZjB,spotify:track:1u0MOgWF1bbylVxpJG2ZjB,https://api.spotify.com/v1/tracks/1u0MOgWF1bbylVxpJG2ZjB,https://api.spotify.com/v1/audio-analysis/1u0MOgWF1bbylVxpJG2ZjB,271693,4,Big Sean|Owe Me
